,SUID,univid,response
420,113.0,5c9e7db234cda4f3677e6b9b,Specialization
421,511.0,5c9e5c6c34cda4f3677e44b7,Internationality
422,511.0,5c9e498a34cda4f3677e32d9,Specialization
423,511.0,5c9e498a34cda4f3677e32d9,Specialization
424,511.0,5c9e60cb34cda4f3677e4be3,Specialization
425,511.0,5c9e60b534cda4f3677e4bbf,Practical relevance / professionalization
426,511.0,5c9e67b134cda4f3677e56a3,Practical relevance / professionalization
427,511.0,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
428,511.0,5c9e35b234cda4f3677e126b,Internationality
429,511.0,5c9e5bc734cda4f3677e43a7,Specialization
430,511.0,5c9e895334cda4f3677e7141,Specialization
431,511.0,5c9e61c534cda4f3677e4d7f,Soft skills and digital literacy
432,511.0,5c9e65e134cda4f3677e539d,Specialization
433,3035.0,5e84b4001ead1a77be3bd395,Internationality
434,3035.0,5c9e4c3134cda4f3677e373b,Specialization
435,3035.0,5c9e4b4134cda4f3677e35a9,Specialization
436,3035.0,5c9e498134cda4f3677e32c9,Internationality
437,3035.0,5c9e67c234cda4f3677e56bf,Internationality
438,3035.0,5c9e47c134cda4f3677e2fe7,Specialization
439,3035.0,5c9e420034cda4f3677e267f,Specialization
440,3035.0,5c9e420034cda4f3677e267f,Specialization
441,3035.0,5c9e7ea034cda4f3677e6d1b,Internationality
442,3035.0,5c9e8dfd34cda4f3677e76f7,Soft skills and digital literacy
443,3035.0,5c9e7ead34cda4f3677e6d31,Internationality
444,3035.0,5c9e7ea034cda4f3677e6d1b,Specialization
445,3035.0,5c9e67ca34cda4f3677e56cd,Specialization
446,906.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
447,906.0,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
448,906.0,5c9e3c9c34cda4f3677e1dbd,Soft skills and digital literacy
449,906.0,5e84b8a01ead1a77be3bd3a8,Soft skills and digital literacy
450,906.0,5c9e7c4034cda4f3677e6937,Soft skills and digital literacy
451,906.0,5c9e3cba34cda4f3677e1ded,Soft skills and digital literacy
452,906.0,5c9e418d34cda4f3677e25c3,Soft skills and digital literacy
453,906.0,5e8c89b723d6684db014ea35,Soft skills and digital literacy
454,906.0,5c9e7e9e34cda4f3677e6d17,Soft skills and digital literacy
455,906.0,5c9e61c534cda4f3677e4d7f,Soft skills and digital literacy
456,906.0,5c9e63ae34cda4f3677e5099,Internationality
457,2631.0,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
458,2631.0,5c9e3c9c34cda4f3677e1dbd,Practical relevance / professionalization
459,2631.0,5c9e355634cda4f3677e11d7,Specialization
460,2631.0,5e84b6351ead1a77be3bd39a,Academic excellence
461,2631.0,5e84b4001ead1a77be3bd395,Academic excellence
462,2631.0,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
463,2631.0,5c9e7cb934cda4f3677e69ff,Specialization
464,2631.0,5c9e616934cda4f3677e4ceb,Internationality
465,2631.0,5c9e355234cda4f3677e11d1,Specialization
466,2631.0,5c9e5dbd34cda4f3677e46e7,Academic excellence
467,1343.0,5c9e4dfb34cda4f3677e3a15,Specialization
468,1343.0,5c9e636634cda4f3677e5025,Internationality
469,1343.0,5c9e645734cda4f3677e51ab,Practical relevance / professionalization
470,1343.0,5c9e7d8334cda4f3677e6b4f,Specialization
471,1343.0,5c9e4dfa34cda4f3677e3a13,Specialization
472,1343.0,5c9e88f634cda4f3677e70a3,Practical relevance / professionalization
473,1343.0,5c9e355834cda4f3677e11d9,Practical relevance / professionalization
474,1343.0,5c9e645534cda4f3677e51a7,Internationality
475,1343.0,5c9e4d6a34cda4f3677e3927,Specialization
476,1343.0,5c9e60d234cda4f3677e4bf1,Specialization
477,1788.0,5c9e49f334cda4f3677e3385,Soft skills and digital literacy
478,1788.0,5e8c6ef9dc39552aa1e7bdfc,Soft skills and digital literacy
479,1788.0,5c9e3fc234cda4f3677e22e5,Soft skills and digital literacy
480,1788.0,5c9e3fc034cda4f3677e22e3,Soft skills and digital literacy
481,1788.0,5e84b4001ead1a77be3bd395,Soft skills and digital literacy
482,1788.0,5c9e7dfd34cda4f3677e6c17,Soft skills and digital literacy
483,1788.0,5c9e718634cda4f3677e6369,Soft skills and digital literacy
484,1788.0,5c9e7e6234cda4f3677e6cbb,Internationality
485,1788.0,5c9e7e6234cda4f3677e6cbb,Internationality
486,1788.0,5c9e7e6234cda4f3677e6cbb,Internationality
487,1788.0,5c9e355234cda4f3677e11d1,Soft skills and digital literacy
488,1788.0,5c9e34d534cda4f3677e1107,Soft skills and digital literacy
489,1427.0,5c9e4dfb34cda4f3677e3a15,Specialization
490,1427.0,5c9e645734cda4f3677e51ab,Specialization
491,1427.0,5c9e4dfa34cda4f3677e3a13,Specialization
492,1427.0,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
493,1427.0,5c9e398d34cda4f3677e18c1,Practical relevance / professionalization
494,1427.0,5c9e498834cda4f3677e32d7,Specialization
495,1427.0,5e84b8a01ead1a77be3bd3a8,Internationality
496,1427.0,5c9e349434cda4f3677e109f,Practical relevance / professionalization
497,1427.0,5c9e616934cda4f3677e4ceb,Specialization
498,1427.0,5c9e5a3234cda4f3677e4111,Specialization
499,1427.0,5c9e34f634cda4f3677e113b,Practical relevance / professionalization
500,1427.0,5c9e678834cda4f3677e565f,Specialization
501,1427.0,5c9e404f34cda4f3677e23c3,Practical relevance / professionalization
502,1427.0,5c9e67db34cda4f3677e56e9,Practical relevance / professionalization
503,1427.0,5c9e40c434cda4f3677e2481,Practical relevance / professionalization
504,490.0,5c9e4e9534cda4f3677e3b17,Specialization
505,490.0,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
506,490.0,5e8c8b0f23d6684db014ea37,Specialization
507,490.0,5c9e64f934cda4f3677e521d,Specialization
508,490.0,5c9e498134cda4f3677e32c9,Practical relevance / professionalization
509,490.0,5c9e67c234cda4f3677e56bf,Practical relevance / professionalization
510,490.0,5c9e47c134cda4f3677e2fe7,Specialization
511,490.0,5c9e8dfd34cda4f3677e76f7,Specialization
512,490.0,5c9e5b1034cda4f3677e427b,Internationality
513,490.0,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
514,490.0,5c9e410534cda4f3677e24e9,Specialization
515,490.0,5c9e63ee34cda4f3677e5101,Practical relevance / professionalization
516,490.0,5c9e639934cda4f3677e5077,Practical relevance / professionalization
517,1029.0,5c9e373c34cda4f3677e14ef,Soft skills and digital literacy
518,1029.0,5c9e355634cda4f3677e11d7,Soft skills and digital literacy
519,1029.0,5c9e7dfd34cda4f3677e6c17,Soft skills and digital literacy
520,1029.0,5c9e470b34cda4f3677e2ec5,Academic excellence
521,1029.0,5c9e7c4034cda4f3677e6937,Soft skills and digital literacy
522,1029.0,5c9e3cba34cda4f3677e1ded,Soft skills and digital literacy
523,1029.0,5c9e3dfd34cda4f3677e1fff,Soft skills and digital literacy
524,1713.0,5c9e7dd034cda4f3677e6bcb,Specialization
525,1972.0,5c9e6be834cda4f3677e5d83,Internationality
526,1972.0,5c9e4e9534cda4f3677e3b17,Soft skills and digital literacy
527,1972.0,5c9e371c34cda4f3677e14b9,Academic excellence
528,1972.0,5c9e895334cda4f3677e7141,Specialization
529,1972.0,5e84b4001ead1a77be3bd395,Academic excellence
530,1972.0,5c9e470a34cda4f3677e2ec3,Internationality
531,1972.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
532,1972.0,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
533,1972.0,5c9e5b1034cda4f3677e427b,Internationality
534,1972.0,5c9e5b2734cda4f3677e42a1,Specialization
535,526.0,5c9e41e234cda4f3677e264d,Specialization
536,526.0,5c9e88f634cda4f3677e70a3,Internationality
537,526.0,5c9e3fbf34cda4f3677e22e1,Practical relevance / professionalization
538,2879.0,5e84b8a01ead1a77be3bd3a8,Internationality
539,2879.0,5c9e470b34cda4f3677e2ec5,Specialization
540,2879.0,5c9e470a34cda4f3677e2ec3,Practical relevance / professionalization
541,2879.0,5c9e7db234cda4f3677e6b9b,Internationality
542,2879.0,5c9e639034cda4f3677e5069,Internationality
543,2879.0,5c9e636734cda4f3677e5027,Academic excellence
544,2879.0,5c9e61c234cda4f3677e4d7b,Academic excellence
545,2879.0,5c9e3ceb34cda4f3677e1e3d,Specialization
546,2879.0,5c9e3aec34cda4f3677e1af9,Practical relevance / professionalization
547,2879.0,5e84a9f41ead1a77be3bd385,Academic excellence
548,2879.0,5e84a9f41ead1a77be3bd385,Academic excellence
549,2879.0,5c9e49df34cda4f3677e3365,Academic excellence
550,2879.0,5c9e884834cda4f3677e6f8b,Academic excellence
551,2879.0,5c9e500734cda4f3677e3d7d,Internationality
552,2879.0,5c9e61cf34cda4f3677e4d8f,Internationality
553,2879.0,5c9e60b434cda4f3677e4bbd,Soft skills and digital literacy
554,2879.0,5e8c8c5623d6684db014ea41,Soft skills and digital literacy
555,2488.0,5c9e4dfb34cda4f3677e3a15,Specialization
556,2488.0,5c9e5d6334cda4f3677e464d,Specialization
557,2488.0,5c9e5b5e34cda4f3677e42fb,Practical relevance / professionalization
558,2488.0,5c9e636634cda4f3677e5025,Practical relevance / professionalization
559,2488.0,5c9e7d6634cda4f3677e6b23,Specialization
560,2488.0,5c9e7d6034cda4f3677e6b19,Specialization
561,2488.0,5c9e7d5334cda4f3677e6b03,Practical relevance / professionalization
562,2488.0,5c9e6c1634cda4f3677e5dcf,Specialization
563,2488.0,5e8c879823d6684db014ea30,Practical relevance / professionalization
564,2488.0,5c9e35b234cda4f3677e126b,Specialization
565,305.0,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
566,305.0,5c9e6c1634cda4f3677e5dcf,Soft skills and digital literacy
567,305.0,5c9e63c734cda4f3677e50c3,Practical relevance / professionalization
568,305.0,5c9e7c2734cda4f3677e690f,Academic excellence
569,2838.0,5c9e35b234cda4f3677e126b,Specialization
570,2838.0,5c9e4b4134cda4f3677e35a9,Practical relevance / professionalization
571,2838.0,5c9e471734cda4f3677e2ed7,Academic excellence
572,2838.0,5c9e470b34cda4f3677e2ec5,Specialization
573,2838.0,5c9e4c6234cda4f3677e378d,Specialization
574,2838.0,5c9e42ad34cda4f3677e279b,Internationality
575,2838.0,5c9e5c9634cda4f3677e44fb,Internationality
576,2838.0,5c9e7da234cda4f3677e6b81,Internationality
577,2838.0,5c9e4dae34cda4f3677e3997,Internationality
578,20.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
579,20.0,5c9e4c2834cda4f3677e372d,Specialization
580,20.0,5c9e49f334cda4f3677e3385,Internationality
581,20.0,5c9e4e9534cda4f3677e3b17,Specialization
582,20.0,5c9e88f634cda4f3677e70a3,Soft skills and digital literacy
583,20.0,5c9e7c2734cda4f3677e690f,Internationality
584,20.0,5c9e6b2334cda4f3677e5c47,Specialization
585,20.0,5c9e63ae34cda4f3677e5099,Internationality
586,20.0,5c9e3ceb34cda4f3677e1e3d,Soft skills and digital literacy
587,20.0,5c9e3aee34cda4f3677e1afd,Internationality
588,24.0,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
589,24.0,5c9e7d6634cda4f3677e6b23,Internationality
590,24.0,5c9e88f634cda4f3677e70a3,Practical relevance / professionalization
591,24.0,5c9e4b4134cda4f3677e35a9,Specialization
592,24.0,5c9e471734cda4f3677e2ed7,Specialization
593,24.0,5c9e470b34cda4f3677e2ec5,Specialization
594,24.0,5c9e7eb934cda4f3677e6d45,Specialization
595,24.0,5c9e640d34cda4f3677e5131,Internationality
596,24.0,5e8c89b723d6684db014ea35,Internationality
597,24.0,5c9e411734cda4f3677e2507,Internationality
598,24.0,5c9e34f634cda4f3677e113b,Internationality
599,25.0,5c9e4dfb34cda4f3677e3a15,Practical relevance / professionalization
600,25.0,5c9e64f934cda4f3677e521d,Practical relevance / professionalization
601,25.0,5c9e345f34cda4f3677e1047,Specialization
602,25.0,5e84b6351ead1a77be3bd39a,Specialization
603,25.0,5c9e4e1334cda4f3677e3a3f,Specialization
604,25.0,5c9e638a34cda4f3677e505d,Academic excellence
605,25.0,5c9e8c6334cda4f3677e7457,Internationality
606,25.0,5c9e7e6234cda4f3677e6cbb,Academic excellence
607,25.0,5c9e7e6234cda4f3677e6cbb,Academic excellence
608,25.0,5c9e7e6234cda4f3677e6cbb,Academic excellence
609,25.0,5c9e7a1634cda4f3677e65a3,Academic excellence
610,25.0,5c9e63ae34cda4f3677e5099,Specialization
611,26.0,5c9e7d6634cda4f3677e6b23,Specialization
612,27.0,5c9e4dfb34cda4f3677e3a15,Practical relevance / professionalization
613,27.0,5c9e636634cda4f3677e5025,Specialization
614,27.0,5c9e677634cda4f3677e5643,Soft skills and digital literacy
615,27.0,5c9e5a7e34cda4f3677e418b,Practical relevance / professionalization
616,27.0,5c9e61c534cda4f3677e4d7f,Practical relevance / professionalization
617,27.0,5c9e7db234cda4f3677e6b9b,Practical relevance / professionalization
618,28.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
619,29.0,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
620,29.0,5c9e6be834cda4f3677e5d83,Soft skills and digital literacy
621,29.0,5c9e5c6c34cda4f3677e44b7,Internationality
622,29.0,5c9e498a34cda4f3677e32d9,Internationality
623,29.0,5c9e498a34cda4f3677e32d9,Internationality
624,31.0,5c9e4dfb34cda4f3677e3a15,Practical relevance / professionalization
625,31.0,5c9e7d6634cda4f3677e6b23,Specialization
626,31.0,5c9e677634cda4f3677e5643,Specialization
627,31.0,5c9e645734cda4f3677e51ab,Internationality
628,31.0,5c9e8aa234cda4f3677e7365,Specialization
629,31.0,5c9e88f634cda4f3677e70a3,Internationality
630,31.0,5c9e3dfd34cda4f3677e1fff,Internationality
631,31.0,5e8c89b723d6684db014ea35,Specialization
632,31.0,5e85b1eee7d33897f89a8d22,Specialization
633,31.0,5c9e8c2b34cda4f3677e73fd,Internationality
634,31.0,5c9e87f534cda4f3677e6f03,Specialization
635,32.0,5c9e4e9534cda4f3677e3b17,Soft skills and digital literacy
636,33.0,5c9e70bd34cda4f3677e621f,Internationality
637,33.0,5c9e371334cda4f3677e14a9,Practical relevance / professionalization
638,34.0,5c9e5b5e34cda4f3677e42fb,Internationality
639,35.0,5c9e5d6334cda4f3677e464d,Internationality
640,35.0,5c9e7d6034cda4f3677e6b19,Practical relevance / professionalization
641,35.0,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
642,35.0,5c9e4dfa34cda4f3677e3a13,Specialization
643,35.0,5e8c879823d6684db014ea30,Internationality
644,35.0,5c9e371c34cda4f3677e14b9,Practical relevance / professionalization
645,35.0,5c9e7ea034cda4f3677e6d1b,Internationality
646,35.0,5c9e67ca34cda4f3677e56cd,Practical relevance / professionalization
647,35.0,5c9e4e1334cda4f3677e3a3f,Internationality
648,35.0,5c9e638a34cda4f3677e505d,Practical relevance / professionalization
649,35.0,5c9e641a34cda4f3677e5149,Internationality
650,36.0,5c9e4dfb34cda4f3677e3a15,Internationality
651,36.0,5c9e5d6334cda4f3677e464d,Internationality
652,36.0,5e8c6df1dc39552aa1e7bdf3,Internationality
653,36.0,5c9e645934cda4f3677e51ad,Internationality
654,36.0,5c9e6be834cda4f3677e5d83,Internationality
655,36.0,5c9e373c34cda4f3677e14ef,Soft skills and digital literacy
656,36.0,5c9e496834cda4f3677e32a1,Specialization
657,36.0,5c9e398d34cda4f3677e18c1,Internationality
658,36.0,5c9e47c134cda4f3677e2fe7,Internationality
659,36.0,5c9e420034cda4f3677e267f,Internationality
660,36.0,5c9e420034cda4f3677e267f,Internationality
661,36.0,5c9e8dfd34cda4f3677e76f7,Internationality
662,36.0,5c9e7ea034cda4f3677e6d1b,Specialization
663,36.0,5c9e4b9334cda4f3677e3635,Internationality
664,37.0,5c9e5b5e34cda4f3677e42fb,Internationality
665,37.0,5c9e7d6634cda4f3677e6b23,Specialization
666,37.0,5c9e7d6034cda4f3677e6b19,Specialization
667,37.0,5c9e410534cda4f3677e24e9,Academic excellence
668,37.0,5c9e7db234cda4f3677e6b9b,Specialization
669,37.0,5c9e639934cda4f3677e5077,Specialization
670,37.0,5c9e3d8a34cda4f3677e1f43,Soft skills and digital literacy
671,37.0,5c9e3aec34cda4f3677e1af9,Practical relevance / professionalization
672,37.0,5c9e3a5934cda4f3677e1a09,Specialization
673,38.0,5c9e4dfb34cda4f3677e3a15,Specialization
674,38.0,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
675,38.0,5c9e5a7e34cda4f3677e418b,Practical relevance / professionalization
676,38.0,5c9e640d34cda4f3677e5131,Academic excellence
677,38.0,5c9e7e9c34cda4f3677e6d15,Specialization
678,38.0,5c9e515e34cda4f3677e3fa7,Specialization
679,38.0,5c9e409034cda4f3677e242b,Specialization
680,38.0,5c9e882634cda4f3677e6f51,Soft skills and digital literacy
681,38.0,5c9e3fa734cda4f3677e22b9,Specialization
682,38.0,5c9e5dbd34cda4f3677e46e7,Soft skills and digital literacy
683,39.0,5c9e4dfb34cda4f3677e3a15,Practical relevance / professionalization
684,39.0,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
685,39.0,5c9e6be834cda4f3677e5d83,Specialization
686,39.0,5c9e3c9c34cda4f3677e1dbd,Specialization
687,39.0,5e8c8b0f23d6684db014ea37,Specialization
688,39.0,5c9e398d34cda4f3677e18c1,Specialization
689,39.0,5c9e64f934cda4f3677e521d,Internationality
690,39.0,5c9e7dd034cda4f3677e6bcd,Practical relevance / professionalization
691,39.0,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
692,39.0,5c9e7c4034cda4f3677e6937,Practical relevance / professionalization
693,39.0,5c9e473634cda4f3677e2f0b,Specialization
694,40.0,5e84b7141ead1a77be3bd39c,Internationality
695,40.0,5e8c6ef9dc39552aa1e7bdfc,Specialization
696,40.0,5e8c879823d6684db014ea30,Practical relevance / professionalization
697,40.0,5c9e5a7e34cda4f3677e418b,Practical relevance / professionalization
698,40.0,5c9e7cb934cda4f3677e69ff,Specialization
699,41.0,5c9e6be834cda4f3677e5d83,Internationality
700,41.0,5c9e373c34cda4f3677e14ef,Internationality
701,41.0,5c9e5c6f34cda4f3677e44bd,Specialization
702,41.0,5c9e5c6c34cda4f3677e44b7,Internationality
703,41.0,5c9e63c734cda4f3677e50c3,Internationality
704,41.0,5c9e7d8334cda4f3677e6b4f,Internationality
705,41.0,5c9e498a34cda4f3677e32d9,Internationality
706,41.0,5c9e498a34cda4f3677e32d9,Internationality
707,41.0,5c9e60cb34cda4f3677e4be3,Internationality
708,41.0,5c9e60b534cda4f3677e4bbf,Internationality
709,41.0,5c9e67b134cda4f3677e56a3,Internationality
710,41.0,5c9e60ab34cda4f3677e4baf,Internationality
711,43.0,5c9e5c6c34cda4f3677e44b7,Internationality
712,43.0,5c9e60cb34cda4f3677e4be3,Internationality
713,43.0,5c9e34f634cda4f3677e113b,Internationality
714,43.0,5c9e476434cda4f3677e2f55,Internationality
715,43.0,5c9e678834cda4f3677e565f,Soft skills and digital literacy
716,43.0,5c9e79b334cda4f3677e6503,Soft skills and digital literacy
717,43.0,5c9e41f334cda4f3677e2669,Internationality
718,43.0,5c9e404f34cda4f3677e23c3,Internationality
719,43.0,5c9e5d8e34cda4f3677e4699,Internationality
720,43.0,5c9e882634cda4f3677e6f51,Specialization
721,43.0,5e8c8b7523d6684db014ea3b,Specialization
722,44.0,5c9e7a6834cda4f3677e662b,Soft skills and digital literacy
723,44.0,5c9e636634cda4f3677e5025,Specialization
724,44.0,5c9e7d6034cda4f3677e6b19,Internationality
725,44.0,5c9e5c6f34cda4f3677e44bd,Specialization
726,45.0,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
727,45.0,5c9e7d6034cda4f3677e6b19,Soft skills and digital literacy
728,45.0,5c9e355834cda4f3677e11d9,Specialization
729,45.0,5c9e638a34cda4f3677e505d,Specialization
730,45.0,5e8c89b723d6684db014ea35,Soft skills and digital literacy
731,45.0,5c9e515e34cda4f3677e3fa7,Internationality
732,45.0,5c9e8c2b34cda4f3677e73fd,Internationality
733,45.0,5c9e404f34cda4f3677e23c3,Specialization
734,45.0,5c9e519334cda4f3677e3ffd,Practical relevance / professionalization
735,45.0,5c9e3e0234cda4f3677e2009,Practical relevance / professionalization
736,46.0,5c9e4dfb34cda4f3677e3a15,Internationality
737,46.0,5e8c6df1dc39552aa1e7bdf3,Soft skills and digital literacy
738,46.0,5c9e6c1634cda4f3677e5dcf,Practical relevance / professionalization
739,46.0,5c9e7dd034cda4f3677e6bcd,Specialization
740,46.0,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
741,46.0,5c9e349434cda4f3677e109f,Academic excellence
742,46.0,5c9e645534cda4f3677e51a7,Specialization
743,46.0,5c9e67db34cda4f3677e56e9,Practical relevance / professionalization
744,46.0,5c9e5a3234cda4f3677e4111,Specialization
745,46.0,5c9e515e34cda4f3677e3fa7,Practical relevance / professionalization
746,46.0,5c9e3aec34cda4f3677e1af9,Practical relevance / professionalization
747,46.0,5c9e3ad634cda4f3677e1ad7,Specialization
748,50.0,5c9e70bd34cda4f3677e621f,Internationality
749,50.0,5c9e7d6034cda4f3677e6b19,Internationality
750,50.0,5e84b7141ead1a77be3bd39c,Specialization
751,50.0,5c9e4c2834cda4f3677e372d,Specialization
752,50.0,5c9e49f334cda4f3677e3385,Specialization
